Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5305","Western Asia","6690","Land area equipped for irrigation","5110","Area","1000 ha","3973.000000","4118.000000","4174.000000","4078.000000","4205.000000","4338.000000","4460.000000","4494.000000","4702.000000","4752.000000","4866.000000","5142.000000","5223.000000","5311.000000","5374.000000","5558.000000","5613.700000","5863.100000","6128.500000","6350.900000","6529.300000","6777.700000","7138.850000","7537.000000","7765.500000","7952.000000","8291.000000","9322.000000","9533.000000","10779.000000","10937.000000","13284.000000","13493.800000","13644.600000","13660.400000","13725.200000","13795.540000","14034.700000","14233.700000","14500.050000","14797.600000","15102.750000","15237.100000","15409.910000","15408.550000","15397.320000","15395.190000","15368.050000","15115.599000","15216.010000","15272.948000","15298.786000","15221.644000","15250.622000","15280.970000","15315.278000","15347.660000","15341.560000","15349.760000"
"5305","Western Asia","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211.820000","242.410000","239.120000","232.490000","257.130000","622.150000","617.850000","702.130000","790.840000","877.980000","948.460000","634.520000","624.870000","644.880000","729.579000","654.921000"
"5305","Western Asia","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.200000","164.100000","142.430000","176.170000","330.060000","255.630000","376.870000","440.370000","625.610000","713.360000","52.220000","48.420000","409.860000","53.780000","58.847000"
"5305","Western Asia","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1199.241000","1200.341000","1718.441000","1719.541000","1720.641000","1721.741000","1722.841000","1723.941000","1725.041000","1726.141000","1727.241000","1731.641000","1736.041000","1740.441000","1744.841000","1749.241000","1753.641000","1758.041000","1762.441000","1766.841000","1771.241000","1777.641000","1784.041000","1790.441000","1796.841000","1803.241000","1803.241000","1803.241000",,
"5400","Europe","6600","Country area","5110","Area","1000 ha","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2735104.957700","2305696.357700","2305705.357700","2305706.357700","2305709.357700","2305717.357700","2305716.357700","2305709.357700","2305709.357700","2305683.357700","2305685.357700","2305716.357700","2305756.757700","2305729.357700","2305731.357700","2305760.357700","2305765.647000","2305767.147000","2305780.647000","2305805.347000","2305806.247000","2305843.247000","2341169.219000","2341171.748000","2341172.242000","2341191.664000","2341174.487000","2341178.592900","2341220.264600"
"5400","Europe","6601","Land area","5110","Area","1000 ha","2669940.416700","2669938.416700","2669939.416700","2669939.416700","2669938.416700","2669937.416700","2669936.416700","2669935.416700","2669935.416700","2669934.416700","2669933.416700","2669932.416700","2669930.416700","2669926.416700","2669912.416700","2669902.416700","2669899.416700","2669897.416700","2669892.416700","2669882.416700","2669879.416700","2669880.416700","2669872.416700","2669869.516700","2669867.516700","2669866.516700","2669865.516700","2669863.516700","2669764.516700","2669763.516700","2669774.516700","2214679.016700","2214305.416700","2213822.016700","2213522.016700","2213487.516700","2213546.516700","2213803.816700","2214521.316700","2213914.062700","2213770.562700","2213698.962700","2213749.762700","2213748.562700","2213742.162700","2213207.162700","2213178.762700","2213034.982700","2213126.542700","2213252.082700","2213243.462700","2213258.332700","2213388.178700","2213464.922700","2213411.349700","2213447.092700","2213446.660700","2213515.222600","2213500.748300"
"5400","Europe","6602","Agriculture","5110","Area","1000 ha","781823.900000","782935.000000","781412.700000","779896.300000","782074.300000","780614.100000","781868.000000","781510.700000","783596.500000","780839.400000","778514.500000","779495.500000","780967.200000","781812.800000","778489.100000","779867.500000","780929.500000","780266.000000","779155.700000","779106.000000","778816.600000","781101.500000","780752.800000","780559.000000","781028.500000","781158.500000","778557.900000","778670.800000","778336.300000","776974.500000","772739.000000","497839.900000","493902.700000","492271.400000","489318.500000","488744.900000","489991.500000","488425.700000","486566.100000","484549.380000","481880.870000","479270.770000","476980.760000","475551.650000","474877.370000","472314.130000","469781.350000","470755.940000","469206.770000","467645.150000","466604.190000","465708.400000","466797.500800","466597.503800","466360.004500","465556.420300","465240.902800","464742.580900","465863.686400"
"5400","Europe","6610","Agricultural land","5110","Area","1000 ha","781823.900000","782935.000000","781412.700000","779896.300000","782074.300000","780614.100000","781868.000000","781510.700000","783596.500000","780839.400000","778514.500000","779495.500000","780967.200000","781812.800000","778489.100000","779867.500000","780929.500000","780266.000000","779155.700000","779106.000000","778816.600000","781101.500000","780752.800000","780559.000000","781028.500000","781158.500000","778557.900000","778670.800000","778336.300000","776974.500000","772739.000000","497839.900000","493902.700000","492271.400000","489318.500000","488744.900000","489991.500000","488425.700000","486566.100000","484549.380000","481880.870000","479270.770000","476980.760000","475551.650000","474877.370000","472314.130000","469781.350000","470755.940000","469206.770000","467645.150000","466604.190000","465708.400000","465247.162300","463328.363700","462954.272600","462220.047900","462160.842900","461335.141100","462609.066300"
"5400","Europe","6620","Cropland","5110","Area","1000 ha","391285.000000","391539.300000","389349.000000","386803.600000","385806.700000","382126.100000","381333.800000","380090.000000","380125.200000","378837.800000","376191.500000","375504.800000","374619.000000","375282.500000","374451.000000","374243.100000","374196.600000","373794.600000","372712.000000","372386.200000","372399.100000","372375.300000","372130.200000","372127.100000","372163.100000","372196.100000","372294.200000","371292.600000","368691.900000","367403.300000","366321.300000","318697.800000","315228.500000","313484.700000","310775.200000","309620.700000","310877.200000","308209.300000","306034.400000","304305.020000","300743.390000","298439.850000","296184.750000","295637.730000","294782.630000","293190.240000","290853.470000","291568.530000","291274.260000","290221.910000","289859.820000","290445.170000","289706.736700","289545.174100","289141.034800","288638.100200","288749.679400","288237.706300","288794.353000"
"5400","Europe","6621","Arable land","5110","Area","1000 ha","373231.800000","373311.800000","370780.100000","368165.600000","367106.600000","363261.600000","362311.900000","361052.600000","361024.200000","359207.000000","356568.900000","355951.800000","354949.700000","355511.900000","354587.600000","354357.600000","354368.900000","353966.900000","353044.200000","352841.200000","352896.200000","352968.300000","352549.200000","353057.200000","353222.700000","353479.400000","353671.400000","352749.800000","350169.200000","348904.200000","347958.100000","301514.800000","298312.400000","296459.000000","294077.500000","292977.800000","294228.400000","291535.200000","289304.000000","287654.870000","284134.210000","282187.160000","280044.400000","279594.340000","278683.870000","277369.970000","275145.390000","275921.840000","275709.900000","274687.450000","274543.620000","274803.680000","274274.802400","274148.911800","273656.905800","273342.988700","273399.509700","272804.343200","273371.140400"
"5400","Europe","6650","Land under permanent crops","5110","Area","1000 ha","18053.200000","18227.500000","18568.900000","18638.000000","18700.100000","18864.500000","19021.900000","19037.400000","19101.000000","19630.800000","19622.600000","19553.000000","19669.300000","19770.600000","19863.400000","19885.500000","19827.700000","19827.700000","19667.800000","19545.000000","19502.900000","19407.000000","19581.000000","19069.900000","18940.400000","18716.700000","18622.800000","18542.800000","18522.700000","18499.100000","18363.200000","17183.000000","16916.100000","17025.700000","16697.700000","16642.900000","16648.800000","16674.100000","16730.400000","16650.150000","16609.180000","16252.690000","16140.350000","16043.390000","16098.760000","15820.270000","15708.080000","15646.690000","15564.360000","15534.460000","15316.200000","15641.490000","15431.934300","15396.262400","15484.129100","15295.121400","15349.984500","15432.963100","15424.111600"
"5400","Europe","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","390538.900000","391395.700000","392063.700000","393092.700000","396267.600000","398488.000000","400534.200000","401420.700000","403471.300000","402001.600000","402323.000000","403990.700000","406348.200000","406530.300000","404038.100000","405624.400000","406732.900000","406471.400000","406443.700000","406719.800000","406417.500000","408726.200000","408622.600000","408431.900000","408865.400000","408962.400000","406263.700000","407378.200000","409644.400000","409571.200000","406417.700000","179142.100000","178674.200000","178786.700000","178543.300000","179124.200000","179114.300000","180216.400000","180531.700000","180244.360000","181137.180000","180830.750000","180795.850000","179913.690000","180094.540000","179123.560000","178927.660000","179187.130000","177932.240000","177423.000000","176729.280000","175262.930000","175540.425500","173765.119500","173810.253700","173580.416800","173391.312700","173072.457800","173792.920300"
"5400","Europe","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1009733.968600","1010579.070300","995908.976700","996703.884600","997498.792400","998293.700300","999088.608200","999883.516000","1000678.423900","1001473.331700","1002268.239600","1003439.653900","1004611.068100","1005782.482400","1006953.896600","1008125.310900","1009296.725200","1010468.139400","1011639.553700","1012810.967900","1013982.382200","1014347.197900","1014712.013500","1015076.829200","1015441.644800","1015806.460500","1016332.660200","1016789.110900","1017014.470000","1017238.740000"
"5400","Europe","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45539.333500","45788.028500","45585.951400","45828.980200","46072.009000","46315.037800","46558.066600","46801.095500","47044.124300","47287.153100","47530.181900","47895.054700","48259.927600","48624.800400","48989.673200","49354.546100","49719.418900","50084.291800","50449.164600","50814.037400","51178.910300","51577.202900","51975.495500","52373.788100","52772.080700","53170.373300","53508.407300","53766.094400","54016.941900","54263.776200"
"5400","Europe","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"943909.319800","943938.624000","930872.422900","930890.182900","930907.942800","930925.702700","930943.462600","930961.222500","930978.982400","930996.742300","931014.502200","931169.310500","931324.118700","931478.926900","931633.735200","931788.543400","931943.351600","932098.159900","932252.968100","932407.776400","932562.584600","932397.139400","932231.694300","932066.249100","931900.803900","931735.358800","932769.117000","933582.065300","933608.523700","933616.713700"
"5400","Europe","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65647.910000","66440.396000","64813.180000","65567.015000","66320.850000","67074.685000","67828.520000","68582.355000","69336.190000","70090.025000","70843.860000","71819.887000","72795.914000","73771.941000","74747.968000","75723.995000","76700.022000","77676.049000","78652.076000","79628.103000","80604.130000","81096.406000","81588.682000","82080.958000","82573.234000","83065.510000","82535.710000","82156.260000","82343.160000","82547.240000"
"5400","Europe","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"883061.048100","886462.446400","720936.140000","723704.832100","724057.824300","725915.816400","725660.008500","723677.500700","724705.692800","726487.885000","727087.797100","728441.392800","729808.478600","731041.074300","731234.170100","730730.635800","731587.461500","732920.227300","730630.443000","731099.758800","731614.804500","732281.328800","732826.473200","731500.102700","731474.228100","731293.038700","731606.157200","731464.803000","731806.324700","730456.939300"
